#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
DFNFGKOD_29249	1	897	297	897	100	48.3501	32.7	39.6
DFNFGKOD_29250	1	216	59	216	100	40.287	33.1	22.2
DFNFGKOD_29251	1	1539	630	1539	100	60.8804	32.5	41
DFNFGKOD_29252	1	1500	534	1500	100	53.866	32.7	41
DFNFGKOD_29253	1	1038	469	1038	100	67.8757	32.6	41.2
DFNFGKOD_29254	1	312	106	312	100	43.4359	32.9	32.9
DFNFGKOD_29255	1	1590	634	1590	100	59.8711	32.7	40.7
DFNFGKOD_29256	1	1869	534	1869	100	41.8839	32.6	40.7
DFNFGKOD_29257	1	459	166	459	100	54.9412	32.6	37.3
DFNFGKOD_29258	1	426	128	426	100	41.1315	32.8	39
DFNFGKOD_29259	1	2013	776	2013	100	58.1252	32.6	40.9
DFNFGKOD_29260	1	2793	1051	2793	100	56.7075	32.6	41.5
DFNFGKOD_29261	1	510	164	510	100	46.5686	32.4	38.7
DFNFGKOD_29262	1	1518	443	1518	100	44.0277	32.7	41.4
DFNFGKOD_29263	1	744	232	744	100	46.6304	32.9	41.1
DFNFGKOD_29264	1	726	244	725	99.8623	50.2603	32.8	40.7
DFNFGKOD_29265	1	756	301	756	100	57.5463	32.2	40.1
DFNFGKOD_29266	1	522	201	522	100	59.3697	32.8	39.8
DFNFGKOD_29267	1	2175	801	2174	99.954	55.3522	32.4	40.4
DFNFGKOD_29268	1	1977	718	1977	100	54.3541	32.2	40.8
DFNFGKOD_29269	1	1500	556	1500	100	54.3873	32.6	41
DFNFGKOD_29270	1	1773	632	1773	100	53.9205	32.6	41.3
DFNFGKOD_29271	1	1104	431	1103	99.9094	58.0879	32.6	41.8
DFNFGKOD_29273	1	369	12	267	72.3577	6.01355	32.7	42
DFNFGKOD_29274	1	255	3	151	59.2157	0.592157	33.4	42
DFNFGKOD_29275	1	588	36	521	88.6054	7.88095	33	41.9
DFNFGKOD_29276	1	399	13	347	86.9674	4.86466	33.2	41.7
DFNFGKOD_29277	1	1509	110	1506	99.8012	10.3658	33	40.5
DFNFGKOD_29278	1	225	15	225	100	7.44	32.8	15.2
DFNFGKOD_29279	1	324	11	239	73.7654	6.25926	33.3	36.5
DFNFGKOD_29280	1	225	2	150	66.6667	0.666667	33.4	21.5
DFNFGKOD_29281	1	405	16	399	98.5185	5.85432	33.4	26
DFNFGKOD_29282	1	315	11	315	100	4.72381	32.4	36.5
DFNFGKOD_29283	1	246	10	219	89.0244	5.30894	32.9	25.2
DFNFGKOD_29284	1	1143	45	1141	99.825	6.00875	31.9	40.1
DFNFGKOD_29285	1	186	6	173	93.0108	3.19355	32.8	28
DFNFGKOD_29286	1	165	3	154	93.3333	2.4303	33.5	41.3
DFNFGKOD_29287	1	723	25	677	93.6376	5.18949	33	38.8
DFNFGKOD_29288	1	711	34	710	99.8594	6.07173	33.1	41
DFNFGKOD_29289	1	348	12	299	85.9195	5.61782	33.1	41.7
DFNFGKOD_29290	1	240	3	236	98.3333	1.85833	33.1	36
DFNFGKOD_29291	1	453	18	438	96.6887	5.60486	32.8	37.8
DFNFGKOD_29292	1	441	20	441	100	6.69161	32.8	39.1
DFNFGKOD_29293	1	951	57	945	99.3691	8.71924	32.5	41.7
DFNFGKOD_29294	1	504	32	500	99.2063	9.85119	31.7	41.9
DFNFGKOD_29295	1	813	37	784	96.433	6.6064	32.7	41.4
DFNFGKOD_29296	1	942	66	941	99.8938	10.1656	32.8	41.1
DFNFGKOD_29297	1	453	25	452	99.7792	7.4128	32.9	35.5
DFNFGKOD_29298	1	1728	137	1727	99.9421	11.2112	32.7	41.4
DFNFGKOD_29299	1	2094	138	2019	96.4183	9.37488	32.7	41.2
DFNFGKOD_29301	1	141	3	139	98.5816	1.90071	31.9	42
DFNFGKOD_29302	1	339	7	321	94.6903	3.54277	33.3	42
DFNFGKOD_29303	1	636	58	624	98.1132	12.3632	33	41.3
DFNFGKOD_29304	1	933	91	933	100	14.1994	32.7	41.2
DFNFGKOD_29305	1	909	74	899	98.8999	11.7008	32.9	41.4
DFNFGKOD_29306	1	2253	187	2248	99.7781	12.1221	32.7	41.4
DFNFGKOD_29307	1	408	35	398	97.549	12.9436	32.7	41.4
DFNFGKOD_29308	1	570	39	566	99.2982	9.18596	32.8	34.9
DFNFGKOD_29309	1	645	53	645	100	12.0403	32.7	38.4
DFNFGKOD_29310	1	708	39	708	100	8.1709	32.6	38.1
DFNFGKOD_29311	1	717	47	717	100	9.54114	32.4	37.2
DFNFGKOD_29312	1	675	54	645	95.5556	11.523	32.9	39.6
DFNFGKOD_29313	1	513	47	487	94.9318	12.922	32.2	39.9
DFNFGKOD_29314	1	1017	72	1013	99.6067	10.1003	32.8	33.2
DFNFGKOD_29315	1	1077	64	1077	100	8.92108	32.6	41.6
DFNFGKOD_29316	1	876	47	875	99.8858	7.57078	32.9	40.1
DFNFGKOD_29317	1	1407	94	1391	98.8628	9.5963	32.8	40.5
DFNFGKOD_29318	1	432	21	413	95.6019	6.62963	32.8	40.9
DFNFGKOD_29319	1	519	35	471	90.7514	9.86513	33	42
DFNFGKOD_29320	1	426	26	375	88.0282	9.23239	33.2	41.8
DFNFGKOD_29321	1	690	33	619	89.7101	6.10435	33.1	38.7
DFNFGKOD_29322	1	573	29	538	93.8918	7.1466	32.9	42
DFNFGKOD_29323	1	375	18	367	97.8667	6.88267	32.5	38.2
DFNFGKOD_29324	1	273	4	197	72.1612	3.12088	32.4	27.8
DFNFGKOD_29325	1	354	6	354	100	2.10452	32.3	41.3
DFNFGKOD_29326	1	720	21	662	91.9444	4.35556	32.5	38.9
DFNFGKOD_29327	1	330	7	308	93.3333	3.14545	33.3	26.4
DFNFGKOD_29328	1	240	2	226	94.1667	1.67083	33.4	42
DFNFGKOD_29329	1	909	50	908	99.89	7.9945	32.7	38.4
DFNFGKOD_29330	1	909	36	832	91.5292	5.85809	32.2	40.7
DFNFGKOD_29331	1	2397	113	2365	98.665	6.75636	32.9	39.2
DFNFGKOD_29332	1	183	2	151	82.5137	1.65027	30.1	41
DFNFGKOD_29333	1	1584	155	1584	100	13.8302	32.7	40.6
DFNFGKOD_29334	1	996	89	995	99.8996	11.9849	33	41.5
DFNFGKOD_29335	1	1131	88	1105	97.7011	11.0336	32.9	41.4
DFNFGKOD_29336	1	1350	105	1318	97.6296	11.4244	32.8	41.8
DFNFGKOD_29337	1	552	28	542	98.1884	6.01812	33	40
DFNFGKOD_29338	1	2139	172	2139	100	11.5381	32.9	40.4
DFNFGKOD_29339	1	393	28	392	99.7455	9.38422	33	32
DFNFGKOD_29340	1	594	42	594	100	10.3552	32.4	39
DFNFGKOD_29341	1	417	8	410	98.3213	2.44844	32.7	34.2
DFNFGKOD_29342	1	261	1	151	57.8544	1.15709	33.2	40
DFNFGKOD_29343	1	387	6	385	99.4832	2.2739	33.4	30
DFNFGKOD_29344	1	159	4	159	100	1.75472	33.2	12.8
DFNFGKOD_29345	1	1026	32	1026	100	4.37329	32.9	37.4
DFNFGKOD_29346	1	315	13	252	80	6.09206	32.6	37.5
DFNFGKOD_29347	1	993	46	972	97.8852	6.96375	33.1	33.2
DFNFGKOD_29348	1	261	4	238	91.1877	2.31034	33	32.5
DFNFGKOD_29349	1	1308	49	1305	99.7706	5.27141	32.7	36.6
DFNFGKOD_29350	1	168	3	161	95.8333	4.4881	33.2	22
DFNFGKOD_29351	1	138	1	125	90.5797	0.905797	33.8	42
DFNFGKOD_29352	1	384	9	362	94.2708	3.50781	31.9	42
DFNFGKOD_29354	1	708	25	666	94.0678	4.88983	32.9	42
DFNFGKOD_29355	1	414	19	409	98.7923	6.51932	31.6	37.8
DFNFGKOD_29357	1	2355	145	2354	99.9575	8.92909	32.6	39.6
DFNFGKOD_29358	1	495	27	482	97.3737	7.75152	32.2	37.8
DFNFGKOD_29359	1	711	24	685	96.3432	5.47117	32.9	39.7
DFNFGKOD_29360	1	1281	61	1281	100	7.01405	32.5	37.8
DFNFGKOD_29361	1	987	79	984	99.696	11.766	32.8	40.2
DFNFGKOD_29362	1	930	68	930	100	10.2161	32.8	35.9
DFNFGKOD_29363	1	540	50	538	99.6296	14.2019	33	39.1
DFNFGKOD_29364	1	726	55	718	98.8981	10.6736	32.9	37
DFNFGKOD_29365	1	765	57	763	99.7386	11.2484	33	40
DFNFGKOD_29366	1	297	7	277	93.266	3.0303	32.7	30.7
DFNFGKOD_29367	1	1335	106	1300	97.3783	11.7116	32.8	33
DFNFGKOD_29368	1	858	94	832	96.9697	15.9021	32.8	27.4
DFNFGKOD_29369	1	384	8	380	98.9583	2.72396	33	32.1
DFNFGKOD_29370	1	255	3	196	76.8627	2.84706	33.4	29.7
DFNFGKOD_29371	1	186	2	184	98.9247	1.53763	32.1	42
DFNFGKOD_29372	1	489	20	435	88.9571	5.59509	32.9	38.4
DFNFGKOD_29373	1	447	16	424	94.8546	4.87248	32.6	42
DFNFGKOD_29374	1	228	7	178	78.0702	4.0307	33	36
DFNFGKOD_29375	1	246	11	235	95.5285	4.59756	32.9	30.5
DFNFGKOD_29376	1	234	9	201	85.8974	7.60684	33.4	24.8
DFNFGKOD_29377	1	138	3	135	97.8261	0.978261	32.1	14
DFNFGKOD_29378	1	315	13	314	99.6825	6.32381	32.9	25.8
DFNFGKOD_29379	1	357	7	324	90.7563	3.36134	32.9	31.3
DFNFGKOD_29380	1	666	22	666	100	4.83634	32.8	40.3
DFNFGKOD_29381	1	483	14	420	86.9565	4.26294	32.9	31.1
DFNFGKOD_29382	1	399	28	398	99.7494	10.1128	32.9	37.1
DFNFGKOD_29383	1	303	10	268	88.4488	4.45875	32.2	34.2
DFNFGKOD_29384	1	462	15	415	89.8268	4.50433	32.5	38.2
DFNFGKOD_29385	1	693	65	682	98.4127	13.0346	32.7	40.6
DFNFGKOD_29386	1	1167	71	1159	99.3145	9.16281	32.4	40.5
DFNFGKOD_29388	1	228	30	228	100	16.2588	32.9	33.9
DFNFGKOD_29389	1	543	84	499	91.8969	23.3131	32.7	39.8
DFNFGKOD_29390	1	435	29	412	94.7126	8.16782	33	38.6
DFNFGKOD_29391	1	903	75	903	100	12.5604	32.7	38.9
DFNFGKOD_29392	1	255	15	255	100	7.38824	32	26.9
DFNFGKOD_29393	1	225	4	172	76.4444	1.91111	32	31.5
DFNFGKOD_29394	1	744	46	730	98.1183	9.47849	32.9	38.6
DFNFGKOD_29395	1	216	10	208	96.2963	7.55556	33.1	37.3
DFNFGKOD_29396	1	2172	242	2172	100	16.3241	32.7	41.5
DFNFGKOD_29397	1	681	55	667	97.9442	11.0749	32.9	40.5
DFNFGKOD_29398	1	1074	95	1050	97.7654	13.3082	32.7	41.6
DFNFGKOD_29399	1	237	8	197	83.1224	6.49367	33	31.5
DFNFGKOD_29400	1	834	23	820	98.3213	3.86091	32.4	40.4
DFNFGKOD_29401	1	348	6	304	87.3563	2.5977	33.1	42
DFNFGKOD_29402	1	1386	73	1383	99.7835	7.55844	32.8	42
DFNFGKOD_29403	1	426	14	412	96.7136	4.96009	33.4	35
DFNFGKOD_29404	1	435	30	426	97.931	10.8161	32.7	41.2
DFNFGKOD_29405	1	1161	81	1158	99.7416	9.33506	32.7	41.4
DFNFGKOD_29406	1	2913	233	2913	100	11.6759	32.8	41.4
DFNFGKOD_29407	1	1083	107	1066	98.4303	13.0462	33	40.6
DFNFGKOD_29408	1	870	69	833	95.7471	10.4678	32.8	38.8
DFNFGKOD_29409	1	1263	127	1263	100	14.1829	32.8	40.3
DFNFGKOD_29410	1	564	46	564	100	11.8032	33.3	37.9
DFNFGKOD_29411	1	840	55	840	100	9.63452	32.6	39.9
DFNFGKOD_29412	1	1275	104	1236	96.9412	11.9302	32.8	40
DFNFGKOD_29413	1	2079	200	2067	99.4228	13.2107	32.7	41.6
DFNFGKOD_29414	1	2124	177	2121	99.8588	11.3089	32.9	41.9
DFNFGKOD_29415	1	1632	106	1557	95.4044	9.59681	32.9	41.4
DFNFGKOD_29416	1	909	72	898	98.7899	10.9175	32.9	38.9
DFNFGKOD_29417	1	609	36	598	98.1938	8.45649	33	39.8
DFNFGKOD_29418	1	1077	77	1077	100	10.0464	33	35.5
DFNFGKOD_29419	1	741	69	718	96.8961	13.5682	32.7	41.1
DFNFGKOD_29420	1	1497	105	1497	100	10.1383	33.1	41.5
DFNFGKOD_29421	1	777	51	700	90.0901	9.84556	33	30
DFNFGKOD_29422	1	2262	162	2262	100	10.4461	32.7	36.2
DFNFGKOD_29423	1	2223	120	2187	98.3806	8.07557	32.5	41.4
DFNFGKOD_29424	1	336	9	336	100	3.84524	33	35.8
DFNFGKOD_29425	1	1386	75	1386	100	8.20418	32.8	39
DFNFGKOD_29426	1	162	5	143	88.2716	0.882716	33.1	3
DFNFGKOD_29427	1	2046	187	2039	99.6579	13.6784	32.8	41.6
DFNFGKOD_29428	1	669	28	627	93.722	6.47085	32.1	40
DFNFGKOD_29429	1	993	81	989	99.5972	11.573	32.4	38.3
DFNFGKOD_29430	1	864	54	864	100	9.63889	32.5	38.3
DFNFGKOD_29431	1	630	44	628	99.6825	10.6683	32.9	42
DFNFGKOD_29432	1	531	33	524	98.6817	9.01695	33	36.8
DFNFGKOD_29433	1	963	80	957	99.3769	12.6127	32.7	40.5
DFNFGKOD_29434	1	534	33	534	100	9.14794	32.7	38.5
DFNFGKOD_29435	1	1176	120	1176	100	15.1403	32.8	40.7
DFNFGKOD_29436	1	3378	384	3378	100	16.8804	32.7	41.7
DFNFGKOD_29437	1	1386	111	1325	95.5988	11.9372	32.7	41.1
DFNFGKOD_29438	1	789	50	787	99.7465	9.04943	32.8	42
DFNFGKOD_29439	1	495	38	474	95.7576	11.2222	32.6	36.7
DFNFGKOD_29440	1	474	32	471	99.3671	9.54641	32.6	41.4
DFNFGKOD_29441	1	666	62	666	100	13.9715	33	41.3
DFNFGKOD_29442	1	672	72	670	99.7024	15.8497	33	39.6
DFNFGKOD_29443	1	381	27	373	97.9003	10.0919	32.4	39.7
DFNFGKOD_29444	1	1449	170	1449	100	16.8516	32.8	40.8
DFNFGKOD_29445	1	426	27	405	95.0704	11.5869	32.5	42
DFNFGKOD_29446	1	552	33	511	92.5725	8.19203	32.9	40.2
DFNFGKOD_29447	1	351	34	350	99.7151	15.1339	33.1	41.4
DFNFGKOD_29448	1	1377	140	1354	98.3297	15.159	32.4	40.8
DFNFGKOD_29449	1	1569	113	1569	100	10.2447	32.5	40.5
DFNFGKOD_29450	1	759	76	759	100	14.975	33	41.7
DFNFGKOD_29451	1	1029	94	1013	98.4451	13.861	32.5	42
DFNFGKOD_29452	1	918	31	895	97.4946	5.09041	33	40.9
DFNFGKOD_29453	1	159	1	148	93.0818	0.930818	34	8
DFNFGKOD_29454	1	186	4	186	100	1.49462	33.1	42
DFNFGKOD_29455	1	750	28	662	88.2667	5.62	32.8	40.6
DFNFGKOD_29456	1	450	20	443	98.4444	5.58889	33	35.2
DFNFGKOD_29457	1	624	167	624	100	37.7853	32.5	37.4
DFNFGKOD_29458	1	819	281	818	99.8779	52.8816	32.7	41.1
DFNFGKOD_29459	1	546	189	546	100	49.7344	32.7	39.9
DFNFGKOD_29460	1	234	20	234	100	18.1111	32.5	39
DFNFGKOD_29461	1	480	52	459	95.625	14.8333	33	38.4
DFNFGKOD_29462	1	3372	1238	3372	100	55.1053	32.4	40.9
DFNFGKOD_29463	1	396	91	396	100	35.2576	32.2	37.5
DFNFGKOD_29464	1	1173	390	1173	100	49.0213	32.7	41.3
DFNFGKOD_29465	1	1629	542	1629	100	48.6777	32.6	40
DFNFGKOD_29466	1	906	330	906	100	55.7285	32.6	40.3
DFNFGKOD_29467	1	618	239	616	99.6764	56.1068	32.5	41
DFNFGKOD_29468	1	1278	375	1278	100	44.1056	32.5	40.2
DFNFGKOD_29469	1	1650	662	1650	100	58.1721	32.5	40.6
DFNFGKOD_29470	1	2181	794	2181	100	55.2902	32.5	41
DFNFGKOD_29471	1	729	252	729	100	51.0014	32.9	39.7
DFNFGKOD_29472	1	555	171	555	100	47.1802	32.7	36.2
DFNFGKOD_29473	1	1935	811	1935	100	62.1401	32.6	40.5
DFNFGKOD_29474	1	732	214	732	100	44.1339	32.7	39.5
DFNFGKOD_29475	1	195	40	195	100	28.5179	33.2	31.6
DFNFGKOD_29476	1	606	196	606	100	46.0033	32.9	38.4
DFNFGKOD_29477	1	705	237	705	100	49.122	32.3	37.2
DFNFGKOD_29478	1	510	168	510	100	49.8137	32.2	33.8
DFNFGKOD_29479	1	303	74	303	100	38.4983	31.5	33.1
DFNFGKOD_29480	1	531	10	519	97.7401	2.52166	32.3	36.5
DFNFGKOD_29481	1	528	38	528	100	10.8769	32.8	35.6
DFNFGKOD_29482	1	729	50	727	99.7257	8.81207	32.9	41.6
DFNFGKOD_29483	1	627	50	626	99.8405	12.0797	32.8	39.1
DFNFGKOD_29484	1	564	32	560	99.2908	7.58156	32.5	41.4
DFNFGKOD_29485	1	804	53	778	96.7662	9.89303	32.9	37.8
DFNFGKOD_29486	1	567	25	499	88.0071	5.98765	33.2	34.2
DFNFGKOD_29487	1	975	62	919	94.2564	8.49026	32.7	40.1
DFNFGKOD_29488	1	471	27	470	99.7877	9.37367	33	33.7
DFNFGKOD_29489	1	1200	95	1200	100	11.9117	32.5	39.5
DFNFGKOD_29490	1	249	8	246	98.7952	4.08032	32.7	37.2
DFNFGKOD_29491	1	204	3	168	82.3529	1.51471	30.1	35.7
DFNFGKOD_29492	1	171	3	134	78.3626	1.56725	33.3	29.3
DFNFGKOD_29493	1	741	44	704	95.0067	9.2942	33	32.7
DFNFGKOD_29494	1	339	22	339	100	8.43658	33.5	21
DFNFGKOD_29495	1	720	23	718	99.7222	4.14444	33	35.6
DFNFGKOD_29496	1	552	31	551	99.8188	6.91667	32.8	40.8
DFNFGKOD_29497	1	180	6	180	100	7.93889	32.2	32
DFNFGKOD_29498	1	966	48	944	97.7226	7.00725	32.8	39.4
DFNFGKOD_29499	1	705	110	705	100	22.3645	32.9	34.4
DFNFGKOD_29500	1	1008	125	1008	100	18.5724	32.7	41.4
DFNFGKOD_29501	1	444	24	414	93.2432	7.46622	32.3	38.8
DFNFGKOD_29502	1	819	99	818	99.8779	17.9035	32.7	40.4
DFNFGKOD_29503	1	459	33	455	99.1285	11.5861	32.5	38.6
DFNFGKOD_29504	1	510	55	510	100	15.4216	32.5	38.2
DFNFGKOD_29505	1	912	84	854	93.6404	13.0724	32.8	41.7
DFNFGKOD_29506	1	1104	158	1096	99.2754	20.0562	32.9	41.5
DFNFGKOD_29507	1	660	68	660	100	16.5015	32.6	41.1
DFNFGKOD_29508	1	1137	135	1135	99.8241	17.927	32.5	41.1
DFNFGKOD_29509	1	1203	126	1199	99.6675	15.153	32.9	38.2
DFNFGKOD_29510	1	990	91	989	99.899	13.9626	32.6	39.4
DFNFGKOD_29511	1	1092	136	1092	100	18.0778	32.6	40.9
DFNFGKOD_29512	1	1530	151	1502	98.1699	14.6059	32.6	41.4
DFNFGKOD_29513	1	1161	167	1159	99.8277	21.0465	32.6	41.4
DFNFGKOD_29514	1	216	7	202	93.5185	4.75926	32.9	26.6
DFNFGKOD_29515	1	456	75	456	100	24.318	32.9	40.4
DFNFGKOD_29516	1	450	26	449	99.7778	8.92889	32.3	39.5
DFNFGKOD_29517	1	234	9	232	99.1453	5.64103	32.8	35.8
DFNFGKOD_29518	1	648	69	648	100	15.4383	32.8	38
DFNFGKOD_29519	1	324	44	324	100	20.3765	32.8	23.8
DFNFGKOD_29520	1	279	5	178	63.7993	3.64875	32.6	37.8
DFNFGKOD_29521	1	1083	61	1068	98.615	8.32964	32.7	39.6
DFNFGKOD_29522	1	900	50	871	96.7778	7.71556	32.8	40.1
DFNFGKOD_29523	1	930	44	930	100	6.64086	32.9	40.2
DFNFGKOD_29524	1	390	35	373	95.641	12.841	32.8	25.9
DFNFGKOD_29525	1	261	2	251	96.1686	1.13027	33	42
DFNFGKOD_29527	1	792	31	776	97.9798	5.77273	32.1	41.9
DFNFGKOD_29528	1	567	21	536	94.5326	5.25926	33.3	40
DFNFGKOD_29529	1	288	5	264	91.6667	3.08333	32.9	38.2
DFNFGKOD_29530	1	288	7	286	99.3056	3.61458	32.5	42
DFNFGKOD_29531	1	369	22	300	81.3008	8.78049	32.8	33.6
DFNFGKOD_29532	1	840	32	819	97.5	5.47143	32.8	40.9
DFNFGKOD_29533	1	642	25	640	99.6885	5.29283	32.7	40.5
DFNFGKOD_29534	1	1377	101	1375	99.8548	10.1845	32.9	40.5
DFNFGKOD_29535	1	129	4	62	48.062	0.96124	33.8	42
DFNFGKOD_29536	1	315	7	314	99.6825	2.52063	33.4	12.6
DFNFGKOD_29537	1	210	1	142	67.619	2.70476	33.9	8
DFNFGKOD_29538	1	255	3	195	76.4706	1.14118	33.1	36
DFNFGKOD_29540	1	414	8	365	88.1643	3.25604	33	33
DFNFGKOD_29541	1	2340	191	2323	99.2735	11.5312	32.7	41.2
DFNFGKOD_29542	1	759	51	759	100	9.91041	32.9	41.9
DFNFGKOD_29543	1	423	16	421	99.5272	5.20095	33.4	41.9
DFNFGKOD_29544	1	423	19	405	95.7447	6.34043	32.8	32.6
DFNFGKOD_29545	1	1275	88	1275	100	9.65804	32.9	39.1
DFNFGKOD_29546	1	324	20	322	99.3827	7.00926	32.5	28.8
DFNFGKOD_29547	1	207	54	164	79.2271	2.60386	32.1	5.83
DFNFGKOD_29548	1	324	353	324	100	182.188	32.7	21.4
DFNFGKOD_29549	1	258	2	188	72.8682	2.08527	32.3	21
DFNFGKOD_29550	1	402	29	400	99.5025	10.1294	32.8	39.8
DFNFGKOD_29551	1	252	6	250	99.2063	3.59127	32.9	33.7
DFNFGKOD_29552	1	204	1	127	62.2549	0.622549	33.9	42
DFNFGKOD_29553	1	402	12	357	88.806	3.74378	33.3	41.4
DFNFGKOD_29554	1	186	1	151	81.1828	2.43548	33.1	36
DFNFGKOD_29555	1	504	18	486	96.4286	5.34921	32.7	31.6
DFNFGKOD_29556	1	306	6	281	91.8301	2.96078	32.7	39
DFNFGKOD_29557	1	654	60	645	98.6239	13.7829	32.7	41.3
DFNFGKOD_29558	1	618	31	618	100	5.97249	33.4	40.2
DFNFGKOD_29559	1	1131	57	1115	98.5853	7.99646	33.2	42
DFNFGKOD_29561	1	369	7	257	69.6477	2.04336	32.5	33.9
DFNFGKOD_29562	1	1905	135	1905	100	10.4525	32.6	33.1
DFNFGKOD_29563	1	2043	328	2043	100	23.8669	32.5	39.8
DFNFGKOD_29564	1	219	6	219	100	3.98174	33.1	33.3
DFNFGKOD_29565	1	999	60	955	95.5956	7.63564	33	36.8
DFNFGKOD_29566	1	276	16	276	100	8.76812	32.7	32.4
DFNFGKOD_29568	1	243	4	222	91.358	2.46914	33.6	39.8
DFNFGKOD_29570	1	366	12	352	96.1749	5.34426	32.6	40.5
DFNFGKOD_29571	1	318	5	272	85.5346	2.3239	32.5	30
DFNFGKOD_29572	1	228	2	151	66.2281	0.662281	32.4	21
DFNFGKOD_29573	1	198	1	136	68.6869	1.37374	31.8	42
DFNFGKOD_29574	1	192	3	159	82.8125	1.86979	33.6	28.3
DFNFGKOD_29575	1	360	5	358	99.4444	1.99722	33.2	18.4
DFNFGKOD_29576	1	147	7	146	99.3197	4.60544	33.7	24.9
DFNFGKOD_29577	1	438	13	374	85.3881	4.27854	32.9	28.8
DFNFGKOD_29578	1	252	2	151	59.9206	1.79762	31.5	23.5
DFNFGKOD_29579	1	1449	80	1404	96.8944	7.72257	33.1	38.7
DFNFGKOD_29580	1	303	18	302	99.67	9.33663	33	30.3
DFNFGKOD_29581	1	441	15	374	84.8073	4.66213	33.1	31
DFNFGKOD_29582	1	207	4	200	96.6184	1.38647	31.7	40.5
DFNFGKOD_29583	1	945	108	945	100	17.1979	32.6	41.4
DFNFGKOD_29584	1	900	65	863	95.8889	10.49	33	40.8
DFNFGKOD_29585	1	888	80	888	100	13.3063	32.7	40.4
DFNFGKOD_29586	1	768	64	768	100	12.4492	33.1	39.1
DFNFGKOD_29587	1	1395	125	1395	100	13.0308	32.5	40.4
DFNFGKOD_29588	1	1296	139	1295	99.9228	15.7014	32.7	41.2
DFNFGKOD_29589	1	1365	121	1363	99.8535	12.5612	32.8	39.4
DFNFGKOD_29590	1	1341	144	1341	100	16.4601	32.4	40.4
DFNFGKOD_29591	1	543	41	531	97.7901	11.1252	32.7	39.1
DFNFGKOD_29592	1	1224	84	1223	99.9183	10.1724	32.7	39.9
DFNFGKOD_29593	1	2625	244	2624	99.9619	13.3657	32.5	39.9
DFNFGKOD_29594	1	1605	148	1605	100	13.9639	32.5	40.8
DFNFGKOD_29595	1	291	22	291	100	12.2818	31.2	35.5
DFNFGKOD_29596	1	195	4	169	86.6667	2.97949	32.7	29
DFNFGKOD_29597	1	255	9	202	79.2157	4.73333	33.1	41.3
DFNFGKOD_29598	1	429	15	426	99.3007	4.8648	32.8	33.7
DFNFGKOD_29599	1	240	3	187	77.9167	1.25833	32.5	42
DFNFGKOD_29600	1	1239	81	1175	94.8345	9.32688	32.9	38.5
DFNFGKOD_29601	1	600	48	548	91.3333	12.3983	33	29.7
DFNFGKOD_29602	1	435	17	328	75.4023	4.1977	32.8	33
DFNFGKOD_29603	1	333	12	244	73.2733	7.13213	33.4	27.5
DFNFGKOD_29604	1	381	5	352	92.3885	1.91864	33.2	37.8
DFNFGKOD_29605	1	285	7	255	89.4737	2.09825	32.9	41.7
DFNFGKOD_29606	1	879	38	767	87.2582	6.01934	33.1	41.5
DFNFGKOD_29607	1	243	7	184	75.7202	3.87243	33.2	20
DFNFGKOD_29608	1	219	6	217	99.0868	2.621	33.2	30.7
DFNFGKOD_29609	1	234	8	201	85.8974	5.63248	32.7	21.8
DFNFGKOD_29610	1	222	5	221	99.5495	3.14414	32.9	18.8
DFNFGKOD_29611	1	198	2	198	100	2.19697	33.3	42
DFNFGKOD_29612	1	240	8	189	78.75	4.20417	32.6	31.1
DFNFGKOD_29613	1	273	5	221	80.9524	2.68132	33.3	41.6
DFNFGKOD_29614	1	390	24	371	95.1282	8.42564	32.4	39
DFNFGKOD_29615	1	1584	122	1584	100	10.5644	33.1	33.7
DFNFGKOD_29616	1	2955	218	2951	99.8646	10.9533	32.4	41.2
DFNFGKOD_29617	1	984	85	968	98.374	12.2368	33	41
DFNFGKOD_29618	1	2271	147	2266	99.7798	9.23118	32.5	40.8
DFNFGKOD_29619	1	627	72	626	99.8405	17.6172	32.6	40.6
DFNFGKOD_29620	1	801	105	794	99.1261	19.8851	32.8	41.3
DFNFGKOD_29621	1	1893	145	1893	100	11.4258	32.8	41
DFNFGKOD_29622	1	390	35	390	100	12.659	33.1	35.8
DFNFGKOD_29623	1	669	48	669	100	10.6562	32.2	40.2
DFNFGKOD_29624	1	894	83	884	98.8814	13.3937	32.6	37.2
DFNFGKOD_29625	1	594	24	591	99.4949	5.46633	32.2	36.8
DFNFGKOD_29626	1	810	57	809	99.8765	8.54444	32.4	39.8
DFNFGKOD_29627	1	735	74	734	99.8639	16.0544	32.4	37.4
DFNFGKOD_29628	1	1290	75	1289	99.9225	8.7155	32.6	40.8
DFNFGKOD_29629	1	147	4	147	100	2.7619	32.3	41.5
DFNFGKOD_29630	1	546	37	481	88.0952	8.45604	32.7	42
DFNFGKOD_29632	1	1455	133	1398	96.0825	13.2729	32.8	40.5
DFNFGKOD_29633	1	327	8	325	99.3884	2.10092	32.6	25.8
DFNFGKOD_29634	1	648	240	646	99.6914	56.0556	32.2	40.6
DFNFGKOD_29635	1	1290	758	1290	100	87.3558	32.6	40.9
DFNFGKOD_29636	1	438	241	438	100	81.6986	32.5	38.9
DFNFGKOD_29637	1	513	257	513	100	74.0468	32.5	40.1
DFNFGKOD_29638	1	357	165	357	100	70.7227	32.6	39
