#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GPICHNHB_52965	1	2325	505	2325	100	31.8998	32.8	41.2
GPICHNHB_52966	1	2076	413	2076	100	29.6016	32.9	41.3
GPICHNHB_52967	1	2520	540	2520	100	31.1417	32.7	41.2
GPICHNHB_52968	1	555	116	555	100	30.2505	32.7	38.9
GPICHNHB_52969	1	1542	229	1542	100	21.9987	32.8	41.6
GPICHNHB_52970	1	1158	171	1158	100	21.6641	32.9	41.3
GPICHNHB_52971	1	1059	163	1039	98.1114	22.0246	32.9	40.9
GPICHNHB_52972	1	1179	202	1179	100	25.3316	32.6	41.4
GPICHNHB_52973	1	1290	208	1290	100	23.2667	32.7	39.9
GPICHNHB_52974	1	966	196	966	100	30.0963	32.8	41.8
GPICHNHB_52975	1	1167	196	1167	100	25.1028	32.7	39.9
GPICHNHB_52976	1	1128	184	1128	100	24.4956	32.8	41.9
GPICHNHB_52977	1	1191	225	1190	99.916	27.4081	32.8	41.1
GPICHNHB_52978	1	1101	220	1091	99.0917	29.2579	32.7	40.5
GPICHNHB_52979	1	1176	194	1174	99.8299	24.0986	32.6	40.8
GPICHNHB_52980	1	1071	197	1071	100	26.8646	32.6	39.2
GPICHNHB_52981	1	1083	196	1075	99.2613	27.0148	32.6	41.3
GPICHNHB_52982	1	1407	294	1407	100	29.6915	32.7	41.4
GPICHNHB_52983	1	795	175	795	100	32.3975	32.8	41.6
GPICHNHB_52984	1	2448	640	2443	99.7958	38.5037	32.8	41.5
GPICHNHB_52985	1	2745	665	2743	99.9271	35.2958	32.7	41.8
GPICHNHB_52986	1	1734	458	1733	99.9423	38.6027	32.7	41.2
GPICHNHB_52987	1	1191	296	1190	99.916	36.9547	32.8	41.2
GPICHNHB_52988	1	582	84	582	100	21.5344	32.7	40.6
GPICHNHB_52989	1	1620	361	1620	100	32.5	32.9	41.6
GPICHNHB_52990	1	2193	399	2189	99.8176	26.5828	32.7	41.6
GPICHNHB_52991	1	231	34	231	100	18.5411	32.8	32.4
GPICHNHB_52992	1	522	113	522	100	32.7701	32.9	38.7
GPICHNHB_52993	1	450	90	449	99.7778	29.7511	33.1	27.1
GPICHNHB_52994	1	4257	1028	4257	100	35.5076	32.7	41.4
GPICHNHB_52995	1	3357	762	3357	100	33.636	32.8	41.4
GPICHNHB_52996	1	603	108	603	100	23.6103	32.8	39.2
GPICHNHB_52997	1	978	233	978	100	35.2505	32.8	40.4
GPICHNHB_52998	1	735	164	735	100	32.6476	32.7	40
GPICHNHB_52999	1	1050	193	1050	100	27.0562	33	40.7
GPICHNHB_53000	1	897	212	888	98.9967	34.8874	32.6	40.9
GPICHNHB_53001	1	2133	492	2133	100	33.5823	32.9	41.6
GPICHNHB_53002	1	1923	469	1923	100	35.103	32.8	41.2
GPICHNHB_53003	1	1743	415	1743	100	34.8216	32.9	41.4
GPICHNHB_53004	1	903	175	903	100	28.9192	32.9	40.7
GPICHNHB_53005	1	585	113	585	100	28.9641	32.9	40.5
GPICHNHB_53006	1	735	132	734	99.8639	27.2966	32.8	40.9
GPICHNHB_53007	1	225	33	225	100	17.6311	32.4	35.6
GPICHNHB_53010	1	444	67	444	100	20.8063	32.7	38.4
GPICHNHB_53011	1	1668	448	1668	100	39.3135	32.8	40.9
GPICHNHB_53012	1	1995	435	1995	100	32.0065	32.8	41.3
GPICHNHB_53013	1	1149	253	1149	100	31.2977	32.9	40.9
GPICHNHB_53014	1	1659	376	1659	100	32.9343	32.8	40.4
GPICHNHB_53015	1	1071	272	1071	100	37.5742	32.7	41.1
GPICHNHB_53016	1	1071	232	1070	99.9066	31.4052	32.9	40.9
GPICHNHB_53017	1	1170	248	1170	100	30.9812	32.9	40.4
GPICHNHB_53018	1	1476	311	1476	100	30.4783	33	40.8
GPICHNHB_53019	1	1497	344	1497	100	33.356	32.8	41.3
GPICHNHB_53020	1	717	145	716	99.8605	29.7699	32.8	37.8
GPICHNHB_53021	1	951	170	951	100	26.2808	32.7	39.5
GPICHNHB_53022	1	699	143	699	100	31.0172	32.9	40.7
GPICHNHB_53023	1	339	44	339	100	19.0472	32.7	41.5
GPICHNHB_53024	1	468	98	468	100	28.8803	32.8	39.2
GPICHNHB_53025	1	387	68	387	100	26.6434	32.9	33.4
GPICHNHB_53026	1	381	70	381	100	26.8583	33	36.1
GPICHNHB_53027	1	294	27	273	92.8571	14.2551	32.7	39.8
GPICHNHB_53028	1	237	31	237	100	18.557	32.7	36.4
GPICHNHB_53029	1	207	19	200	96.6184	12.2126	32.7	42
GPICHNHB_53030	1	192	17	176	91.6667	10.9635	33.1	20.8
GPICHNHB_53031	1	783	168	783	100	31.129	32.5	40.1
GPICHNHB_53032	1	915	172	914	99.8907	27.6995	32.8	40.6
GPICHNHB_53033	1	450	89	450	100	27.6467	33	38.5
GPICHNHB_53034	1	414	89	414	100	31.3454	32.7	39.7
GPICHNHB_53035	1	669	81	669	100	17.1375	32.9	38.6
GPICHNHB_53036	1	1158	181	1157	99.9136	23.0881	32.8	40.6
GPICHNHB_53037	1	465	71	465	100	21.843	32.5	39
GPICHNHB_53038	1	813	164	813	100	29.6519	32.6	40.8
GPICHNHB_53039	1	417	83	417	100	27.6307	33	38
GPICHNHB_53040	1	222	21	222	100	14.7658	32.6	32.5
GPICHNHB_53041	1	1719	249	1711	99.5346	21.4154	32.7	41.3
GPICHNHB_53042	1	762	124	762	100	24.2703	32.9	40.4
GPICHNHB_53043	1	438	71	437	99.7717	23.6005	32.9	39.9
GPICHNHB_53044	1	294	45	294	100	21.0238	32.7	34.5
GPICHNHB_53045	1	657	107	657	100	24.7808	32.7	41
GPICHNHB_53046	1	753	118	748	99.336	22.429	32.7	40.4
GPICHNHB_53047	1	576	84	576	100	21.092	32.5	36.7
GPICHNHB_53048	1	651	103	651	100	23.4455	32.7	41.6
GPICHNHB_53049	1	465	75	465	100	22.9613	32.6	38.9
GPICHNHB_53050	1	723	106	723	100	21.787	32.6	41.2
GPICHNHB_53052	1	246	25	246	100	13.2398	32.7	35.9
GPICHNHB_53053	1	507	69	507	100	20.5444	32.8	36.6
GPICHNHB_53054	1	609	91	609	100	21.6453	32.9	38.1
GPICHNHB_53055	1	279	35	279	100	17.5448	33.1	31.7
GPICHNHB_53056	1	249	22	249	100	13.0964	32.9	35.8
GPICHNHB_53057	1	249	40	249	100	20.7791	32.9	28
GPICHNHB_53058	1	558	100	546	97.8495	26.9713	32.9	41.4
GPICHNHB_53059	1	594	126	593	99.8316	30.1347	32.9	39.6
GPICHNHB_53060	1	663	135	663	100	27.5852	32.9	40.4
GPICHNHB_53061	1	957	226	940	98.2236	34.6865	33	40.8
GPICHNHB_53062	1	915	151	915	100	23.3672	32.9	38.4
GPICHNHB_53063	1	198	15	198	100	16.4444	32.9	28.3
GPICHNHB_53064	1	540	93	540	100	23.9481	32.8	38.4
GPICHNHB_53065	1	1122	230	1122	100	30.4171	32.8	40.3
GPICHNHB_53066	1	840	207	840	100	36.3274	32.6	41.3
GPICHNHB_53067	1	564	90	564	100	24.211	32.8	40.8
GPICHNHB_53068	1	546	103	546	100	26.5183	32.6	39.9
GPICHNHB_53069	1	2016	508	2015	99.9504	37.3765	32.7	41.4
GPICHNHB_53070	1	1446	299	1446	100	30.971	32.8	41.5
GPICHNHB_53071	1	1062	204	1049	98.7759	27.4134	32.7	41.1
GPICHNHB_53072	1	1575	362	1575	100	33.4698	32.8	40.4
GPICHNHB_53073	1	423	72	423	100	24.3121	32.5	37.4
GPICHNHB_53074	1	543	83	543	100	23.3775	32.9	40
GPICHNHB_53075	1	573	101	573	100	25.014	32.7	38.8
GPICHNHB_53076	1	840	147	840	100	26.1524	32.7	40.2
GPICHNHB_53077	1	156	20	156	100	12.1282	32.6	25.6
GPICHNHB_53078	1	522	91	522	100	26.9674	33	38.3
GPICHNHB_53079	1	162	4	162	100	3.50617	33.4	32.2
GPICHNHB_53080	1	3912	701	3912	100	26.1465	32.8	41.5
GPICHNHB_53081	1	582	85	582	100	20.6615	32.5	38.1
GPICHNHB_53082	1	288	50	288	100	24.4931	32.7	37.3
GPICHNHB_53083	1	474	111	474	100	32.4641	32.5	37.8
GPICHNHB_53084	1	1116	227	1116	100	29.8468	32.7	41.5
GPICHNHB_53085	1	1992	418	1992	100	31.0065	32.8	41.4
GPICHNHB_53086	1	1245	252	1245	100	29.7518	32.9	40.9
GPICHNHB_53087	1	6174	1607	6174	100	38.1856	32.8	41.8
GPICHNHB_53088	1	789	212	789	100	38.3777	32.8	39.7
GPICHNHB_53089	1	810	137	809	99.8765	25.6272	32.4	36.6
GPICHNHB_53090	1	408	67	408	100	23.2966	32.7	39.9
GPICHNHB_53091	1	1422	276	1422	100	28.6195	32.5	40.8
GPICHNHB_53092	1	279	33	279	100	17.0789	32.9	40.2
GPICHNHB_53093	1	288	23	286	99.3056	12.4201	32.9	35.6
GPICHNHB_53094	1	516	85	515	99.8062	24.4826	32.7	40.4
GPICHNHB_53095	1	582	97	575	98.7973	23.5292	33	40.2
GPICHNHB_53096	1	510	86	510	100	24.8176	32.8	40.1
GPICHNHB_53097	1	390	47	390	100	17.1	32.6	39.2
GPICHNHB_53098	1	429	75	429	100	25.6807	32.8	41
GPICHNHB_53099	1	420	26	418	99.5238	9.57381	32.4	39.4
GPICHNHB_53100	1	366	37	364	99.4536	13.9645	33.1	40.5
GPICHNHB_53101	1	414	67	413	99.7585	20.5072	32.6	40.4
GPICHNHB_53102	1	171	8	169	98.8304	5.35088	32.2	21
GPICHNHB_53103	1	1224	229	1222	99.8366	26.7247	32.5	41.3
GPICHNHB_53105	1	699	161	699	100	32.2203	32.6	36.9
GPICHNHB_53106	1	1074	259	1074	100	35.8473	32.9	40
GPICHNHB_53107	1	1221	291	1221	100	34.6462	32.9	40.4
GPICHNHB_53108	1	744	173	744	100	35.1411	33.1	40.3
GPICHNHB_53109	1	1230	317	1228	99.8374	37.8122	32.9	41.7
GPICHNHB_53110	1	1392	344	1392	100	36.4698	32.8	41.2
GPICHNHB_53111	1	150	6	150	100	3.42	33.2	32.7
GPICHNHB_53112	1	237	26	236	99.5781	17.6751	33.1	41.3
GPICHNHB_53113	1	1563	353	1563	100	32.6571	32.8	41.1
GPICHNHB_53114	1	1143	220	1137	99.4751	28.4217	32.9	41.1
GPICHNHB_53115	1	957	187	956	99.8955	28.1944	33.1	40.6
GPICHNHB_53116	1	1269	313	1269	100	36.6344	32.9	40.9
GPICHNHB_53117	1	2577	550	2577	100	31.265	32.5	41.5
GPICHNHB_53118	1	90	1	67	74.4444	1.48889	33.2	24
GPICHNHB_53119	1	1086	213	1086	100	28.7937	33	41.3
GPICHNHB_53120	1	630	108	630	100	25.2413	32.7	40.9
GPICHNHB_53121	1	495	115	494	99.798	35.3253	33.1	40.4
GPICHNHB_53122	1	963	180	963	100	27.3354	32.9	41.6
GPICHNHB_53123	1	561	78	561	100	17.0499	32.7	34.2
GPICHNHB_53124	1	504	77	504	100	23.7639	32.8	36.7
GPICHNHB_53125	1	1776	382	1776	100	30.9932	32.9	41.1
GPICHNHB_53126	1	747	148	747	100	28.8059	33	36.7
GPICHNHB_53127	1	717	205	704	98.1869	41.8982	32.8	40.9
GPICHNHB_53128	1	1356	279	1356	100	30.1504	32.9	39.8
GPICHNHB_53129	1	1392	300	1392	100	31.2284	32.8	41
GPICHNHB_53130	1	771	142	771	100	26.8249	32.8	40.2
GPICHNHB_53131	1	1068	210	1068	100	28.7238	32.6	40.3
GPICHNHB_53132	1	471	74	471	100	22.3949	32.9	37.8
GPICHNHB_53133	1	1089	274	1089	100	35.6474	32.4	41
GPICHNHB_53134	1	1236	287	1235	99.9191	34.8673	32.9	41.3
GPICHNHB_53135	1	690	90	690	100	17.7246	32.8	39.3
GPICHNHB_53137	1	1659	324	1659	100	28.5558	32.8	41.5
GPICHNHB_53138	1	3321	637	3321	100	28.0331	32.8	40.9
GPICHNHB_53139	1	1113	266	1113	100	35.5418	32.9	41.4
GPICHNHB_53140	1	2685	601	2685	100	33.0182	32.8	41.5
GPICHNHB_53141	1	1206	294	1206	100	35.9411	32.8	41.6
GPICHNHB_53142	1	1503	277	1502	99.9335	26.7924	32.7	41.3
GPICHNHB_53143	1	852	206	852	100	34.8815	32.9	40.8
GPICHNHB_53144	1	1155	226	1155	100	29.3013	32.6	40.7
GPICHNHB_53145	1	912	164	912	100	26.2993	32.9	40.3
GPICHNHB_53146	1	1131	227	1131	100	29.107	33	41.2
GPICHNHB_53147	1	1449	251	1449	100	24.7467	32.9	41.6
GPICHNHB_53148	1	942	183	942	100	29.5234	32.7	39.8
GPICHNHB_53149	1	1119	212	1119	100	27.2547	32.9	41.5
GPICHNHB_53150	1	306	34	305	99.6732	15.0686	33.2	39
GPICHNHB_53151	1	990	185	990	100	27.8697	32.9	41.4
GPICHNHB_53152	1	1800	321	1800	100	25.8178	32.9	41.3
GPICHNHB_53153	1	444	80	444	100	26.4437	32.9	36.6
GPICHNHB_53154	1	258	41	258	100	21.062	33.2	36.2
GPICHNHB_53155	1	189	17	189	100	13.1746	32.7	38.5
GPICHNHB_53156	1	543	85	540	99.4475	23.4936	32.8	40.9
GPICHNHB_53158	1	444	80	442	99.5495	23.4212	32.4	41.1
GPICHNHB_53159	1	1188	234	1188	100	29.979	32.6	41.4
GPICHNHB_53160	1	900	195	900	100	30.7344	32.7	40.1
GPICHNHB_53161	1	1488	386	1488	100	37.955	32.9	40.9
GPICHNHB_53162	1	2229	414	2228	99.9551	27.1166	32.7	41.6
GPICHNHB_53163	1	750	148	750	100	28.1653	32.6	38.7
GPICHNHB_53164	1	1257	274	1257	100	31.2005	32.8	40.3
GPICHNHB_53165	1	1401	313	1401	100	32.7338	32.8	41.3
GPICHNHB_53166	1	1350	287	1349	99.9259	30.2763	32.9	41.5
GPICHNHB_53167	1	1173	323	1173	100	40.682	32.8	41.9
GPICHNHB_53168	1	675	141	675	100	30.5304	32.8	40.6
GPICHNHB_53169	1	642	150	642	100	34.0639	32.9	39.7
GPICHNHB_53170	1	114	4	59	51.7544	1.03509	32.9	37
GPICHNHB_53171	1	627	118	627	100	27.9219	32.9	39.7
GPICHNHB_53172	1	1275	346	1275	100	38.9255	32.8	41.4
GPICHNHB_53173	1	1413	299	1413	100	30.903	32.8	41.1
GPICHNHB_53174	1	1068	184	1068	100	25.8521	32.7	40.5
GPICHNHB_53175	1	921	174	921	100	27.5375	32.8	41.5
GPICHNHB_53176	1	1248	282	1246	99.8397	31.8181	32.6	41.6
GPICHNHB_53177	1	609	108	609	100	27.2529	32.8	40
GPICHNHB_53178	1	1086	224	1086	100	30.2357	32.6	41.6
GPICHNHB_53179	1	570	104	570	100	27.8596	32.7	40.7
GPICHNHB_53180	1	2850	554	2850	100	28.4119	32.8	41.7
GPICHNHB_53181	1	639	92	637	99.687	20.8341	32.9	38.7
GPICHNHB_53182	1	621	133	621	100	31.62	32.9	39.7
GPICHNHB_53183	1	852	179	852	100	30.5681	33	39
GPICHNHB_53184	1	234	29	234	100	15.2436	33	33.2
GPICHNHB_53185	1	507	92	497	98.0276	27.7495	32.5	37.6
GPICHNHB_53186	1	924	181	924	100	28.3474	32.9	40.3
GPICHNHB_53187	1	180	16	180	100	12.2056	32.7	27.1
GPICHNHB_53188	1	2220	542	2218	99.9099	35.882	32.9	41.8
GPICHNHB_53189	1	360	55	360	100	21.0028	32.8	39.8
GPICHNHB_53190	1	2217	566	2217	100	37.6351	32.8	41.2
GPICHNHB_53191	1	837	173	837	100	30.006	32.9	41.2
GPICHNHB_53192	1	684	146	684	100	31.8333	32.9	39.9
GPICHNHB_53193	1	984	193	982	99.7967	28.7541	32.8	41.5
GPICHNHB_53194	1	1548	369	1530	98.8372	33.2371	33	41.1
GPICHNHB_53195	1	1989	447	1989	100	33.7712	32.9	41.2
GPICHNHB_53196	1	396	75	396	100	27.6944	32.8	35.2
GPICHNHB_53197	1	141	3	137	97.1631	3.78723	33.3	29
GPICHNHB_53198	1	600	70	581	96.8333	17.555	32.4	41.3
GPICHNHB_53199	1	609	122	608	99.8358	27.6174	32.9	39.3
GPICHNHB_53200	1	1455	365	1455	100	36.868	32.9	40
GPICHNHB_53201	1	618	122	618	100	29.3447	32.8	39.6
GPICHNHB_53202	1	450	85	450	100	27.0978	33	39
GPICHNHB_53203	1	540	108	540	100	29.2611	33	40.6
GPICHNHB_53204	1	591	111	591	100	27.6345	32.9	39.8
GPICHNHB_53205	1	1317	254	1317	100	28.4518	32.8	41
GPICHNHB_53207	1	780	109	780	100	19.4295	32.7	37.7
GPICHNHB_53208	1	1038	182	1038	100	25.5665	32.7	40.4
GPICHNHB_53209	1	636	82	635	99.8428	18.4198	32.8	37.5
GPICHNHB_53210	1	231	21	231	100	14.0173	32.7	35.9
GPICHNHB_53211	1	396	35	396	100	12.7146	32.6	33.5
GPICHNHB_53212	1	555	83	555	100	22.164	32.8	38.7
GPICHNHB_53213	1	408	62	407	99.7549	22.4583	32.9	39.9
GPICHNHB_53214	1	1305	281	1305	100	30.9364	32.8	40.9
GPICHNHB_53215	1	543	102	542	99.8158	27.7956	32.7	39.6
GPICHNHB_53216	1	345	68	345	100	31.3855	32.6	38.3
GPICHNHB_53217	1	1827	406	1827	100	32.1697	32.8	41.3
GPICHNHB_53218	1	570	102	570	100	26.1614	33	39.5
GPICHNHB_53219	1	1521	329	1521	100	31.7449	32.7	40.9
GPICHNHB_53220	1	1701	354	1701	100	30.1452	32.7	41
GPICHNHB_53221	1	954	201	954	100	30.9287	32.8	40.3
GPICHNHB_53222	1	960	180	960	100	28.4281	32.9	40.8
GPICHNHB_53223	1	960	180	960	100	26.6177	32.9	39
GPICHNHB_53224	1	930	186	930	100	29.0946	32.7	41
GPICHNHB_53225	1	1134	212	1134	100	27.1649	32.9	40.6
GPICHNHB_53226	1	2865	629	2865	100	32.4339	33	41.6
GPICHNHB_53227	1	810	156	810	100	28.8012	32.8	39.8
GPICHNHB_53228	1	627	126	627	100	28.7671	32.6	40.4
GPICHNHB_53229	1	3174	697	3173	99.9685	32.2766	32.6	41.7
GPICHNHB_53230	1	609	84	604	99.179	19.1921	32.6	41.4
GPICHNHB_53231	1	993	190	993	100	27.9839	32.7	41.1
GPICHNHB_53232	1	2322	611	2322	100	38.9229	32.9	41.6
GPICHNHB_53233	1	726	126	726	100	24.376	32.6	37.4
GPICHNHB_53234	1	1182	217	1182	100	26.0076	32.8	40.1
GPICHNHB_53235	1	1128	244	1128	100	33.0727	32.9	41.3
GPICHNHB_53236	1	909	234	909	100	36.3872	32.7	40.1
GPICHNHB_53237	1	618	147	618	100	34.979	32.7	41.3
GPICHNHB_53238	1	2748	677	2748	100	36.1914	32.7	41.2
GPICHNHB_53239	1	900	27	863	95.8889	4.34	32.9	38.8
GPICHNHB_53240	1	702	26	614	87.4644	5.71225	33.1	41.3
GPICHNHB_53241	1	942	37	939	99.6815	5.21656	32.9	39.9
GPICHNHB_53243	1	369	6	348	94.3089	2.39295	32.7	35.8
GPICHNHB_53244	1	1626	76	1608	98.893	6.89422	32.9	41.8
GPICHNHB_53245	1	1218	67	1200	98.5222	7.99179	32.6	41.7
GPICHNHB_53246	1	444	12	443	99.7748	4	32.8	37.3
GPICHNHB_53247	1	345	5	268	77.6812	2.18551	32.9	33.6
GPICHNHB_53248	1	168	1	135	80.3571	0.803571	33.2	42
GPICHNHB_53249	1	288	4	183	63.5417	1.04514	33.5	42
GPICHNHB_53250	1	300	3	208	69.3333	2	32.9	42
GPICHNHB_53251	1	360	5	218	60.5556	2.51111	31.8	33.2
GPICHNHB_53252	1	270	2	148	54.8148	1.02963	32.6	25
GPICHNHB_53253	1	168	3	166	98.8095	2.54167	33.4	30
GPICHNHB_53254	1	255	6	255	100	2.8902	32.5	33.3
GPICHNHB_53255	1	561	10	502	89.4831	2.82175	33.5	38.4
GPICHNHB_53256	1	456	8	456	100	2.625	32.4	42
GPICHNHB_53257	1	243	4	165	67.9012	2.48148	31.9	31.5
GPICHNHB_53258	1	510	13	506	99.2157	3.79804	33.1	38.8
GPICHNHB_53259	1	342	3	287	83.9181	1.26608	33.3	42
GPICHNHB_53260	1	345	4	340	98.5507	1.75072	33.3	42
GPICHNHB_53261	1	636	26	634	99.6855	5.51101	33.1	37.1
GPICHNHB_53262	1	192	3	169	88.0208	2.97917	31.4	35.7
GPICHNHB_53263	1	180	1	151	83.8889	0.838889	32.3	42
GPICHNHB_53264	1	684	28	677	98.9766	6.1462	33.4	41.9
GPICHNHB_53265	1	453	8	391	86.3135	2.3245	33.1	39.8
GPICHNHB_53266	1	1173	72	1164	99.2327	9.21654	32.9	38.9
GPICHNHB_53267	1	135	1	135	100	1	31.6	2
GPICHNHB_53268	1	516	123	516	100	33.3527	32.8	33.1
GPICHNHB_53269	1	1569	496	1569	100	45.7049	32.8	40.7
GPICHNHB_53270	1	3123	950	3123	100	44.9449	32.8	41.6
GPICHNHB_53271	1	2118	768	2118	100	53.2875	32.7	41.6
GPICHNHB_53272	1	1062	302	1062	100	42.3851	32.9	41.4
GPICHNHB_53273	1	2556	853	2556	100	48.2124	32.9	41.6
GPICHNHB_53274	1	594	111	594	100	27.0976	32.8	41.1
GPICHNHB_53275	1	330	48	330	100	22.2545	32.4	38.2
GPICHNHB_53276	1	504	134	504	100	37.0317	33	40.2
GPICHNHB_53277	1	2514	777	2514	100	45.4809	32.8	41.6
GPICHNHB_53278	1	1815	591	1815	100	47.0198	32.8	41.3
GPICHNHB_53279	1	2949	1013	2949	100	50.2421	32.9	41.8
GPICHNHB_53280	1	1113	379	1113	100	50.8652	32.8	41.1
GPICHNHB_53281	1	1914	535	1914	100	39.8678	32.8	41
GPICHNHB_53282	1	573	152	573	100	38.3229	33	40
GPICHNHB_53283	1	1203	316	1203	100	39.2086	32.8	40.6
GPICHNHB_53284	1	3456	1034	3456	100	43.9094	32.8	41.5
GPICHNHB_53285	1	1929	674	1929	100	50.6081	32.9	41.5
GPICHNHB_53286	1	1287	389	1287	100	44.8104	32.7	40.9
GPICHNHB_53287	1	1161	381	1161	100	47.9966	32.9	41.5
GPICHNHB_53288	1	1476	385	1476	100	39.0285	32.8	41.3
GPICHNHB_53289	1	1263	384	1263	100	43.4537	32.9	41.3
GPICHNHB_53290	1	2166	718	2166	100	49.2512	32.8	41.4
GPICHNHB_53291	1	2478	754	2478	100	44.2437	32.8	41
GPICHNHB_53292	1	2292	774	2292	100	50.1972	32.9	41.2
GPICHNHB_53293	1	1464	484	1463	99.9317	47.8422	32.9	41.1
GPICHNHB_53294	1	1134	363	1134	100	47.1032	32.9	40.8
GPICHNHB_53295	1	1962	553	1962	100	41.6361	33	41.4
GPICHNHB_53296	1	2064	569	2064	100	40.2045	32.8	41.3
GPICHNHB_53297	1	1134	355	1133	99.9118	46.1226	32.8	41.4
GPICHNHB_53298	1	954	279	954	100	42.7379	32.6	40.3
GPICHNHB_53299	1	639	144	639	100	32.8654	32.6	38.9
GPICHNHB_53300	1	681	145	681	100	30.511	32.6	39.3
GPICHNHB_53301	1	705	172	705	100	36.3688	32.9	40.2
GPICHNHB_53303	1	966	225	966	100	33.8219	32.6	40.8
GPICHNHB_53304	1	219	58	218	99.5434	34.8356	32.9	33.6
GPICHNHB_53305	1	231	34	231	100	21.5671	32.7	36.6
GPICHNHB_53306	1	813	259	813	100	47.3776	32.7	40.1
GPICHNHB_53307	1	252	44	252	100	27.4563	32.3	32.5
GPICHNHB_53308	1	705	164	704	99.8582	33.9035	32.9	39.2
GPICHNHB_53309	1	2091	532	2091	100	36.1047	32.8	41.3
GPICHNHB_53310	1	723	171	721	99.7234	34.5311	32.8	40.4
GPICHNHB_53311	1	1590	421	1590	100	38.8088	32.8	40.9
GPICHNHB_53312	1	2898	821	2897	99.9655	41.4845	32.7	41.4
GPICHNHB_53313	1	642	157	642	100	35.1885	32.8	39.8
GPICHNHB_53314	1	210	32	210	100	22.0571	32.5	30.4
GPICHNHB_53315	1	1215	264	1215	100	31.8527	32.8	39.5
GPICHNHB_53316	1	1068	293	1068	100	39.8586	32.7	40.1
GPICHNHB_53317	1	1806	522	1806	100	42.8344	32.9	41.2
GPICHNHB_53318	1	2919	881	2919	100	44.1113	32.8	41.6
GPICHNHB_53319	1	960	256	960	100	39.0625	32.8	39.9
GPICHNHB_53320	1	165	21	165	100	19.0182	32.6	26
GPICHNHB_53321	1	1053	319	1053	100	43.1064	32.7	38.9
GPICHNHB_53322	1	468	101	468	100	31.7735	32.7	38.4
GPICHNHB_53323	1	1293	469	1293	100	53.0681	32.8	41.5
GPICHNHB_53324	1	327	77	327	100	32.0948	33	37.1
GPICHNHB_53325	1	1140	372	1140	100	47.8526	32.8	40.6
GPICHNHB_53326	1	1032	282	1032	100	40.1909	32.7	40.8
GPICHNHB_53327	1	2541	761	2541	100	43.3821	32.7	41.6
GPICHNHB_53328	1	834	246	834	100	41.753	32.9	39.6
GPICHNHB_53329	1	2106	528	2106	100	37.0726	32.7	41.6
GPICHNHB_53330	1	891	193	891	100	30.8945	32.7	40.1
GPICHNHB_53331	1	441	106	441	100	36.2517	32.9	39.7
GPICHNHB_53332	1	2562	715	2562	100	40.466	32.9	41.3
GPICHNHB_53333	1	1365	394	1365	100	42.3993	33	40.9
GPICHNHB_53334	1	2316	781	2316	100	48.9745	32.9	41.2
GPICHNHB_53335	1	1530	509	1530	100	49.6477	32.6	41.6
GPICHNHB_53336	1	3048	1028	3048	100	49.042	32.8	41.4
GPICHNHB_53337	1	1626	424	1626	100	37.9613	32.6	41.5
GPICHNHB_53338	1	357	48	357	100	18.8711	32.8	30
GPICHNHB_53339	1	765	169	765	100	31.8118	32.9	39.8
GPICHNHB_53340	1	348	49	347	99.7126	23.4368	32.9	38.2
GPICHNHB_53341	1	648	129	647	99.8457	29.2238	33	41.4
GPICHNHB_53342	1	375	68	375	100	25.184	32.7	32.5
GPICHNHB_53343	1	168	21	168	100	16.7202	33.1	18.9
GPICHNHB_53344	1	891	261	891	100	43.1223	33	40.8
GPICHNHB_53345	1	83	1	37	44.5783	0.891566	33.7	24
GPICHNHB_53346	1	1023	290	1023	100	40.9961	33	40.3
GPICHNHB_53347	1	861	241	861	100	40.0708	32.7	40.8
GPICHNHB_53348	1	2646	868	2646	100	47.8689	32.9	41.2
GPICHNHB_53349	1	1344	392	1343	99.9256	43.5558	32.9	40.7
GPICHNHB_53350	1	240	62	240	100	26.1625	32.8	33.2
GPICHNHB_53351	1	1326	375	1325	99.9246	43.7715	32.9	40.5
GPICHNHB_53352	1	771	236	771	100	44.4734	32.9	40.9
GPICHNHB_53353	1	1407	426	1407	100	44.7242	32.7	41.5
GPICHNHB_53354	1	1005	287	1005	100	41.8826	32.9	40.9
GPICHNHB_53355	1	786	192	786	100	35.1476	32.8	41.1
GPICHNHB_53356	1	1188	388	1185	99.7475	48.2163	32.6	41.5
GPICHNHB_53357	1	1317	430	1317	100	46.8011	32.8	41.4
GPICHNHB_53358	1	2199	632	2199	100	41.6917	32.6	41.4
GPICHNHB_53359	1	1182	413	1182	100	48.9433	32.8	40.9
GPICHNHB_53360	1	1983	585	1983	100	44.054	32.8	41.4
GPICHNHB_53361	1	1077	322	1077	100	44.2581	32.8	40.6
GPICHNHB_53362	1	1611	445	1610	99.9379	40.7151	32.8	41.1
GPICHNHB_53363	1	2025	616	2024	99.9506	44.2988	32.8	41.5
GPICHNHB_53364	1	2250	649	2249	99.9556	42.3098	32.8	41.6
GPICHNHB_53365	1	1425	376	1424	99.9298	38.6947	32.7	41.5
GPICHNHB_53366	1	1614	495	1614	100	45.075	32.7	41.3
GPICHNHB_53367	1	2763	902	2757	99.7828	47.65	32.7	41.4
GPICHNHB_53368	1	897	254	897	100	42.4482	32.8	41.4
GPICHNHB_53369	1	1050	329	1050	100	46.1552	32.7	41.1
